Name,Date,Symbol,Open,High,Low,Close,Volume LINK
Chainlink,06/04/2023,LINK,7.322,7.333,7.113,7.201,2983063.07
Chainlink,07/04/2023,LINK,7.2,7.308,7.106,7.267,1893828.83
Chainlink,08/04/2023,LINK,7.267,7.297,7.076,7.13,1440334.33
Chainlink,09/04/2023,LINK,7.129,7.255,7.05,7.203,1281793
Chainlink,10/04/2023,LINK,7.203,7.367,7.131,7.343,2638647.13
Chainlink,11/04/2023,LINK,7.344,7.453,7.28,7.301,3009556.43
Chainlink,12/04/2023,LINK,7.3,7.372,7.1,7.23,3823180.7
Chainlink,13/04/2023,LINK,7.23,7.546,7.167,7.458,3853982.96
Chainlink,14/04/2023,LINK,7.458,7.899,7.457,7.743,7807389.3
Chainlink,15/04/2023,LINK,7.743,8.089,7.613,8.005,4830720.05
Chainlink,16/04/2023,LINK,8.005,8.19,7.902,8.14,4303246.65
Chainlink,17/04/2023,LINK,8.136,8.299,7.861,8.16,7702069.05
Chainlink,18/04/2023,LINK,8.161,8.798,8.03,8.578,9356075.46
Chainlink,19/04/2023,LINK,8.578,8.6,7.63,7.752,10140445.27
Chainlink,20/04/2023,LINK,7.752,7.967,7.453,7.512,7428716.2
Chainlink,21/04/2023,LINK,7.512,7.609,7.006,7.113,6884596.68
Chainlink,22/04/2023,LINK,7.113,7.242,7.08,7.175,3015617.24
Chainlink,23/04/2023,LINK,7.174,7.174,6.866,7.082,4150416.52
Chainlink,24/04/2023,LINK,7.082,7.269,6.996,7.068,4023418.3
Chainlink,25/04/2023,LINK,7.069,7.3,6.948,7.274,3659091.95
Chainlink,26/04/2023,LINK,7.275,7.503,6.703,7.004,7272868.62
Chainlink,27/04/2023,LINK,7.004,7.232,6.982,7.17,5324313.93
Chainlink,28/04/2023,LINK,7.17,7.187,6.949,7.04,3510662.05
Chainlink,29/04/2023,LINK,7.04,7.22,6.992,7.185,2390310.55
Chainlink,30/04/2023,LINK,7.185,7.305,7.014,7.025,2775030.59
Chainlink,01/05/2023,LINK,7.025,7.082,6.797,6.898,3285344.74
Chainlink,02/05/2023,LINK,6.896,7.013,6.8,6.987,2077200.39
Chainlink,03/05/2023,LINK,6.987,7.151,6.819,7.129,3262366.57
Chainlink,04/05/2023,LINK,7.129,7.162,6.959,6.998,1740570.99
Chainlink,05/05/2023,LINK,6.997,7.28,6.888,7.226,2888965.91
Chainlink,06/05/2023,LINK,7.226,7.279,6.866,6.92,2603213.92
Chainlink,07/05/2023,LINK,6.92,6.989,6.858,6.911,1677014.89
Chainlink,08/05/2023,LINK,6.911,6.913,6.394,6.582,5298917.35
Chainlink,09/05/2023,LINK,6.582,6.633,6.452,6.522,2199712.78
Chainlink,10/05/2023,LINK,6.521,6.696,6.3,6.588,4297013.06
Chainlink,11/05/2023,LINK,6.588,6.592,6.212,6.36,3969206.65
Chainlink,12/05/2023,LINK,6.36,6.64,6.224,6.623,3322966.84
Chainlink,13/05/2023,LINK,6.623,6.636,6.475,6.491,1742486.51
Chainlink,14/05/2023,LINK,6.49,6.61,6.41,6.547,1193769.45
Chainlink,15/05/2023,LINK,6.547,6.711,6.453,6.635,2328720.13
Chainlink,16/05/2023,LINK,6.635,6.728,6.552,6.659,2297423.01
Chainlink,17/05/2023,LINK,6.658,6.812,6.552,6.758,3299636.01
Chainlink,18/05/2023,LINK,6.758,6.767,6.428,6.531,2274544.86
Chainlink,19/05/2023,LINK,6.531,6.555,6.458,6.51,1421337.78
Chainlink,20/05/2023,LINK,6.51,6.543,6.471,6.503,757320.01
Chainlink,21/05/2023,LINK,6.505,6.545,6.356,6.43,1279377.69
Chainlink,22/05/2023,LINK,6.43,6.608,6.334,6.533,2602323.99
Chainlink,23/05/2023,LINK,6.534,6.635,6.474,6.504,1751271.68
Chainlink,24/05/2023,LINK,6.505,6.509,6.206,6.32,3090108.04
Chainlink,25/05/2023,LINK,6.321,6.345,6.164,6.278,1856294.47
Chainlink,26/05/2023,LINK,6.279,6.458,6.235,6.344,1704644.17
Chainlink,27/05/2023,LINK,6.344,6.441,6.327,6.438,1100851.23
Chainlink,28/05/2023,LINK,6.437,6.659,6.419,6.631,2028825.98
Chainlink,29/05/2023,LINK,6.636,6.678,6.527,6.637,2236832.15
Chainlink,30/05/2023,LINK,6.637,6.672,6.536,6.613,2395564.78
Chainlink,31/05/2023,LINK,6.611,6.636,6.396,6.478,2604021.56
Chainlink,01/06/2023,LINK,6.478,6.513,6.317,6.344,2163580.25
Chainlink,02/06/2023,LINK,6.344,6.481,6.306,6.45,2147074.04
Chainlink,03/06/2023,LINK,6.451,6.459,6.361,6.421,868599.69
Chainlink,04/06/2023,LINK,6.421,6.532,6.393,6.452,1209935.67
Chainlink,05/06/2023,LINK,6.45,6.492,5.961,6.054,4495305.78
Chainlink,06/06/2023,LINK,6.054,6.312,6.003,6.261,3709908.32
Chainlink,07/06/2023,LINK,6.261,6.269,5.829,5.917,2998801.55
Chainlink,08/06/2023,LINK,5.919,6.036,5.883,5.995,1426456.09
Chainlink,09/06/2023,LINK,5.994,6.081,5.92,5.993,1267537.07
Chainlink,10/06/2023,LINK,5.992,6.007,4.761,5.233,14028655.59
Chainlink,11/06/2023,LINK,5.233,5.254,5.089,5.175,2454695.33
Chainlink,12/06/2023,LINK,5.175,5.198,5.003,5.16,2746808.8
Chainlink,13/06/2023,LINK,5.16,5.412,5.11,5.3,2495494.52
Chainlink,14/06/2023,LINK,5.299,5.507,5.142,5.25,3786780.65
Chainlink,15/06/2023,LINK,5.25,5.419,5.163,5.312,2895922.21
Chainlink,16/06/2023,LINK,5.312,5.398,5.128,5.324,2176359.41
Chainlink,17/06/2023,LINK,5.325,5.396,5.221,5.279,1878846.73
Chainlink,18/06/2023,LINK,5.282,5.302,5.04,5.156,1966918.59
Chainlink,19/06/2023,LINK,5.157,5.194,4.993,5.133,3234945.88
Chainlink,20/06/2023,LINK,5.134,5.281,5,5.267,4247080.66
Chainlink,21/06/2023,LINK,5.267,5.588,5.242,5.556,5295791.26
Chainlink,22/06/2023,LINK,5.555,5.823,5.507,5.558,4647546.09
Chainlink,23/06/2023,LINK,5.557,6.154,5.551,6.07,6720273.6
Chainlink,24/06/2023,LINK,6.071,6.196,5.912,6.133,3204444.17
Chainlink,25/06/2023,LINK,6.133,6.378,6.059,6.157,3200149.72
Chainlink,26/06/2023,LINK,6.157,6.259,6.005,6.057,3875112.66
Chainlink,27/06/2023,LINK,6.058,6.255,6.046,6.198,3250133.19
Chainlink,28/06/2023,LINK,6.2,6.205,5.703,5.815,4135037.15
Chainlink,29/06/2023,LINK,5.814,6.183,5.787,5.891,4221854.85
Chainlink,30/06/2023,LINK,5.891,6.452,5.721,6.313,8723371.76
Chainlink,01/07/2023,LINK,6.313,6.524,6.122,6.503,5141414.75
Chainlink,02/07/2023,LINK,6.503,6.565,6.333,6.54,4086985.57
Chainlink,03/07/2023,LINK,6.541,6.692,6.468,6.628,3237642.64
Chainlink,04/07/2023,LINK,6.628,6.63,6.392,6.521,2606479.19
Chainlink,05/07/2023,LINK,6.523,6.571,6.214,6.299,3023680.6
Chainlink,06/07/2023,LINK,6.299,6.507,6.08,6.08,3733833.93
Chainlink,07/07/2023,LINK,6.08,6.223,6.012,6.156,2063365.14
Chainlink,08/07/2023,LINK,6.157,6.222,6.094,6.196,1286251.86
Chainlink,09/07/2023,LINK,6.198,6.24,6.123,6.15,1197225.34
Chainlink,10/07/2023,LINK,6.149,6.303,6.02,6.167,2162467.25
Chainlink,11/07/2023,LINK,6.169,6.238,6.121,6.206,1065079.1
Chainlink,12/07/2023,LINK,6.205,6.35,6.196,6.252,2069557.14
Chainlink,13/07/2023,LINK,6.252,7.198,6.211,7.124,6685843.19
Chainlink,14/07/2023,LINK,7.125,7.343,6.687,6.958,7159768.77
Chainlink,15/07/2023,LINK,6.957,7.02,6.832,6.918,1900374.37
Chainlink,16/07/2023,LINK,6.918,6.921,6.567,6.607,2658534.07
Chainlink,17/07/2023,LINK,6.608,7.265,6.45,7.186,8290250.05
Chainlink,18/07/2023,LINK,7.186,7.3,6.757,6.911,8507881.88
Chainlink,19/07/2023,LINK,6.913,7.048,6.773,6.915,4134376.74
Chainlink,20/07/2023,LINK,6.916,8.464,6.884,8.361,24470179.81
Chainlink,21/07/2023,LINK,8.361,8.449,8.042,8.133,8987313.71
Chainlink,22/07/2023,LINK,8.128,8.383,7.76,7.881,6296766.28
Chainlink,23/07/2023,LINK,7.88,8.099,7.817,7.89,3092197
Chainlink,24/07/2023,LINK,7.89,7.89,7.435,7.586,5711968.64
Chainlink,25/07/2023,LINK,7.584,7.643,7.34,7.392,3513090.68
Chainlink,26/07/2023,LINK,7.391,7.835,7.275,7.742,5983258.79
Chainlink,27/07/2023,LINK,7.741,8.145,7.68,7.989,5477383.07
Chainlink,28/07/2023,LINK,7.987,8.092,7.763,7.77,3119106.93
Chainlink,29/07/2023,LINK,7.77,7.897,7.724,7.842,1906734.68
Chainlink,30/07/2023,LINK,7.843,7.863,7.343,7.555,2980351.07
Chainlink,31/07/2023,LINK,7.555,7.716,7.433,7.547,3457040.23
Chainlink,01/08/2023,LINK,7.55,7.648,7.139,7.641,3839827.85
Chainlink,02/08/2023,LINK,7.643,7.715,7.334,7.351,4200718.29
Chainlink,03/08/2023,LINK,7.35,7.409,7.07,7.125,3398269.99
Chainlink,04/08/2023,LINK,7.125,7.265,7.007,7.143,3081770.63
Chainlink,05/08/2023,LINK,7.143,7.246,7.103,7.231,1621170.15
Chainlink,06/08/2023,LINK,7.231,7.275,7.076,7.102,1700576.48
Chainlink,07/08/2023,LINK,7.101,7.397,6.94,7.324,3324085.3
Chainlink,08/08/2023,LINK,7.328,7.534,7.29,7.461,3984515.4
Chainlink,09/08/2023,LINK,7.458,7.919,7.378,7.678,5356202.6
Chainlink,10/08/2023,LINK,7.678,7.735,7.559,7.619,3233781.21
Chainlink,11/08/2023,LINK,7.619,7.642,7.405,7.492,1848871.59
Chainlink,12/08/2023,LINK,7.492,7.539,7.385,7.442,1315001.68
Chainlink,13/08/2023,LINK,7.443,7.56,7.313,7.369,2060255.56
Chainlink,14/08/2023,LINK,7.368,7.636,7.307,7.412,3793787.02
Chainlink,15/08/2023,LINK,7.412,7.434,6.8,7.043,6078471.09
Chainlink,16/08/2023,LINK,7.041,7.072,6.6,6.762,6063000.38
Chainlink,17/08/2023,LINK,6.763,6.871,5.6,6.189,8367039.19
Chainlink,18/08/2023,LINK,6.187,6.287,6.065,6.176,4839502.37
Chainlink,19/08/2023,LINK,6.175,6.264,6.114,6.181,2324385.09
Chainlink,20/08/2023,LINK,6.18,6.236,6.118,6.22,1272820.99
Chainlink,21/08/2023,LINK,6.22,6.256,6.002,6.174,3063645.91
Chainlink,22/08/2023,LINK,6.175,6.255,5.865,6.112,3937580
Chainlink,23/08/2023,LINK,6.116,6.435,6.103,6.352,3611220.57
Chainlink,24/08/2023,LINK,6.351,6.368,5.984,6.084,3008240.96
Chainlink,25/08/2023,LINK,6.084,6.085,5.913,6.014,3107452.3
Chainlink,26/08/2023,LINK,6.014,6.043,5.955,6.006,1636733.49
Chainlink,27/08/2023,LINK,6.005,6.045,5.953,6.03,1327983.29
Chainlink,28/08/2023,LINK,6.029,6.051,5.85,5.981,3374414.54
Chainlink,29/08/2023,LINK,5.981,6.318,5.842,6.194,5586925.4
Chainlink,30/08/2023,LINK,6.193,6.198,5.881,5.925,3206141.49
Chainlink,31/08/2023,LINK,5.925,6.064,5.73,5.879,4186968.01
Chainlink,01/09/2023,LINK,5.878,6.034,5.817,5.941,3668052.2
Chainlink,02/09/2023,LINK,5.941,5.999,5.89,5.972,1272779.56
Chainlink,03/09/2023,LINK,5.972,6.064,5.948,6.027,1783671.76
Chainlink,04/09/2023,LINK,6.03,6.164,5.944,6.012,2785879.47
Chainlink,05/09/2023,LINK,6.013,6.154,5.906,6.137,2961423.42
Chainlink,06/09/2023,LINK,6.138,6.35,6.094,6.302,4754687.99
Chainlink,07/09/2023,LINK,6.301,6.47,6.195,6.387,3097345.2
Chainlink,08/09/2023,LINK,6.388,6.404,6.144,6.28,2003043.64
Chainlink,09/09/2023,LINK,6.28,6.293,6.157,6.165,1037278.42
Chainlink,10/09/2023,LINK,6.165,6.165,5.949,6.015,2940010.89
Chainlink,11/09/2023,LINK,6.016,6.035,5.737,5.829,4285220.96
Chainlink,12/09/2023,LINK,5.827,6.077,5.808,5.957,3107349.35
Chainlink,13/09/2023,LINK,5.958,6.094,5.927,6.02,2998925.26
Chainlink,14/09/2023,LINK,6.021,6.213,6.006,6.151,3421841.03
Chainlink,15/09/2023,LINK,6.152,6.381,6.099,6.367,2517925.91
Chainlink,16/09/2023,LINK,6.367,6.421,6.184,6.281,1902334.13
Chainlink,17/09/2023,LINK,6.279,6.282,6.051,6.146,1503567.78
Chainlink,18/09/2023,LINK,6.146,6.84,6.099,6.567,7921921.79
Chainlink,19/09/2023,LINK,6.566,6.969,6.515,6.846,5536761.2
Chainlink,20/09/2023,LINK,6.846,7.045,6.741,6.905,4549051.69
Chainlink,21/09/2023,LINK,6.907,6.946,6.605,6.664,4270233.81
Chainlink,22/09/2023,LINK,6.665,6.972,6.593,6.958,3083344.65
Chainlink,23/09/2023,LINK,6.959,7.232,6.917,7.189,6314709.67
Chainlink,24/09/2023,LINK,7.189,7.25,6.95,6.972,3149084.7
Chainlink,25/09/2023,LINK,6.972,7.509,6.908,7.494,4956186.61
Chainlink,26/09/2023,LINK,7.494,7.576,7.248,7.356,3877254.09
Chainlink,27/09/2023,LINK,7.355,7.901,7.271,7.645,7180632.89
Chainlink,28/09/2023,LINK,7.641,8.07,7.572,7.807,7218442.3
Chainlink,29/09/2023,LINK,7.81,8.082,7.674,7.946,4632422.26
Chainlink,30/09/2023,LINK,7.947,8.276,7.939,8.191,5316780.65
Chainlink,01/10/2023,LINK,8.19,8.26,7.778,8.054,5741530.2
Chainlink,02/10/2023,LINK,8.053,8.103,7.352,7.47,7388633.58
Chainlink,03/10/2023,LINK,7.472,7.744,7.366,7.409,4753914.76
Chainlink,04/10/2023,LINK,7.408,7.78,7.2,7.674,5466659.39
Chainlink,05/10/2023,LINK,7.673,7.793,7.451,7.465,3846525.19
Chainlink,06/10/2023,LINK,7.469,7.764,7.432,7.639,3176035.64
Chainlink,07/10/2023,LINK,7.64,7.68,7.47,7.524,2235442.95
Chainlink,08/10/2023,LINK,7.521,7.948,7.5,7.673,5220385.39
Chainlink,09/10/2023,LINK,7.671,7.696,7.134,7.276,5400392.17
Chainlink,10/10/2023,LINK,7.276,7.392,7.174,7.259,3315249.53
Chainlink,11/10/2023,LINK,7.259,7.43,7.1,7.391,3701911.87
Chainlink,12/10/2023,LINK,7.39,7.416,7.115,7.197,3425077.36
Chainlink,13/10/2023,LINK,7.198,7.403,7.107,7.256,4244477.6
Chainlink,14/10/2023,LINK,7.257,7.373,7.205,7.331,1522386.46
Chainlink,15/10/2023,LINK,7.331,7.568,7.285,7.423,2299972.73
Chainlink,16/10/2023,LINK,7.422,7.832,7.411,7.525,4491818.19
Chainlink,17/10/2023,LINK,7.525,7.559,7.262,7.32,2869585.65
Chainlink,18/10/2023,LINK,7.32,7.483,7.28,7.356,2301928.23
Chainlink,19/10/2023,LINK,7.356,7.435,7.215,7.304,2421707.11
Chainlink,20/10/2023,LINK,7.304,7.71,7.261,7.57,4329807.55
Chainlink,21/10/2023,LINK,7.57,9.171,7.52,8.914,15593852.19
Chainlink,22/10/2023,LINK,8.914,10.288,8.839,10.19,18639585.65
Chainlink,23/10/2023,LINK,10.189,11.058,9.789,10.577,24657322.01
Chainlink,24/10/2023,LINK,10.578,11.15,9.661,10.372,17094050.82
Chainlink,25/10/2023,LINK,10.371,11.788,10.337,11.058,17153705.46
Chainlink,26/10/2023,LINK,11.059,11.392,10.348,10.928,10983527.2
Chainlink,27/10/2023,LINK,10.927,11.434,10.605,11.185,11720249.83
Chainlink,28/10/2023,LINK,11.184,11.666,10.819,10.923,7686066.07
Chainlink,29/10/2023,LINK,10.923,11.297,10.75,11.081,5275457.69
Chainlink,30/10/2023,LINK,11.085,11.854,10.89,11.22,9454805.93
Chainlink,31/10/2023,LINK,11.22,12.026,10.92,11.353,12476688.51
Chainlink,01/11/2023,LINK,11.352,11.786,10.647,11.638,10588892.04
Chainlink,02/11/2023,LINK,11.639,11.749,10.806,11.007,8003890.51
Chainlink,03/11/2023,LINK,11.007,11.596,10.5,11.46,8887394.75
Chainlink,04/11/2023,LINK,11.457,11.626,11.147,11.496,5234888.3
Chainlink,05/11/2023,LINK,11.496,12.559,11.356,12.231,11907068.54
Chainlink,06/11/2023,LINK,12.231,13.255,12.118,12.984,10027182.42
Chainlink,07/11/2023,LINK,12.984,13.34,12.528,13.04,11935472.54
Chainlink,08/11/2023,LINK,13.04,14.98,12.81,14.919,12601104.84
Chainlink,09/11/2023,LINK,14.918,15.99,13.589,14.603,18901164.92
Chainlink,10/11/2023,LINK,14.603,15.644,14.122,15.493,12832103.89
Chainlink,11/11/2023,LINK,15.502,16.6,14.708,16.477,11922184.55
Chainlink,12/11/2023,LINK,16.477,16.543,15.371,16.025,9480541.7
Chainlink,13/11/2023,LINK,16.025,16.3,14.304,14.358,10117089.62
Chainlink,14/11/2023,LINK,14.354,14.91,13.361,13.945,12808258.53
Chainlink,15/11/2023,LINK,13.947,15.389,13.93,15.027,9561100.03
Chainlink,16/11/2023,LINK,15.027,15.22,13.55,13.866,11515683.62
Chainlink,17/11/2023,LINK,13.866,14.269,12.853,13.702,10376868.15
Chainlink,18/11/2023,LINK,13.707,13.81,12.921,13.75,5989655.98
Chainlink,19/11/2023,LINK,13.751,15.054,13.369,14.908,8024107.07
Chainlink,20/11/2023,LINK,14.911,15.393,14.365,14.477,7852547.72
Chainlink,21/11/2023,LINK,14.475,14.663,13.3,13.359,9307600.94
Chainlink,22/11/2023,LINK,13.362,14.621,13.24,14.212,7341318.89
Chainlink,23/11/2023,LINK,14.213,14.887,14.122,14.398,5780105.38
Chainlink,24/11/2023,LINK,14.398,14.843,14.208,14.482,4360537.63
Chainlink,25/11/2023,LINK,14.481,14.975,14.376,14.762,3318038.65
Chainlink,26/11/2023,LINK,14.763,15.333,14.364,14.766,5240707.85
Chainlink,27/11/2023,LINK,14.768,15.3,13.88,14.186,6146071.04
Chainlink,28/11/2023,LINK,14.186,14.712,13.765,14.521,5394866.99
Chainlink,29/11/2023,LINK,14.524,14.993,14.376,14.511,4845528.8
Chainlink,30/11/2023,LINK,14.514,14.832,14.268,14.412,4398464.68
Chainlink,01/12/2023,LINK,14.411,15.048,14.271,14.988,4634512.61
Chainlink,02/12/2023,LINK,14.987,16.199,14.919,15.992,6568892.92
Chainlink,03/12/2023,LINK,15.992,16.29,15.666,15.705,4379093.89
Chainlink,04/12/2023,LINK,15.706,16.396,15.11,15.813,8826925.32
Chainlink,05/12/2023,LINK,15.812,16.088,15.178,15.729,7193745.83
Chainlink,06/12/2023,LINK,15.72,16.164,15.232,15.268,8057101.19
Chainlink,07/12/2023,LINK,15.266,15.802,14.658,15.691,9080106.82
Chainlink,08/12/2023,LINK,15.688,17.324,15.55,16.925,10827786.35
Chainlink,09/12/2023,LINK,16.926,17.299,16.023,16.196,8430393.84
Chainlink,10/12/2023,LINK,16.195,16.454,15.791,16.367,4766574.66
Chainlink,11/12/2023,LINK,16.368,16.462,13.78,14.768,14107495.09
Chainlink,12/12/2023,LINK,14.767,15.138,14.17,14.523,7450890.25
Chainlink,13/12/2023,LINK,14.527,14.959,13.857,14.77,8205912.53
Chainlink,14/12/2023,LINK,14.773,15.586,14.21,15.37,8398653.34
Chainlink,15/12/2023,LINK,15.372,15.394,14.257,14.281,5588024
Chainlink,16/12/2023,LINK,14.281,14.801,14.086,14.32,3975469.06
Chainlink,17/12/2023,LINK,14.32,14.372,13.91,14.013,3560218.31
Chainlink,18/12/2023,LINK,14.016,14.681,13.633,14.674,8220244.73
Chainlink,19/12/2023,LINK,14.669,14.808,13.923,14.1,4715602.5
Chainlink,20/12/2023,LINK,14.1,14.805,13.975,14.253,5093239.98
Chainlink,21/12/2023,LINK,14.252,15.311,14.179,15.305,6978195.1
Chainlink,22/12/2023,LINK,15.306,15.729,14.969,15.479,6378166.47
Chainlink,23/12/2023,LINK,15.478,15.9,14.894,15.682,6241227.2
Chainlink,24/12/2023,LINK,15.682,15.95,15.11,15.262,5937006.95
Chainlink,25/12/2023,LINK,15.263,15.802,15.12,15.585,5182592.13
Chainlink,26/12/2023,LINK,15.586,15.9,14.3,15.092,6443612.14
Chainlink,27/12/2023,LINK,15.092,16.75,14.646,16.709,8604959.81
Chainlink,28/12/2023,LINK,16.711,17.672,15.975,16.005,12399584.63
Chainlink,29/12/2023,LINK,16.006,16.224,15.116,15.54,7020535.98
Chainlink,30/12/2023,LINK,15.539,15.623,15.017,15.167,2951588.48
Chainlink,31/12/2023,LINK,15.17,15.528,14.77,14.941,3495890.27
Chainlink,01/01/2024,LINK,14.942,15.58,14.81,15.548,3173937.89
Chainlink,02/01/2024,LINK,15.547,16.063,15.017,15.166,5675020.93
Chainlink,03/01/2024,LINK,15.165,15.578,12.2,14.148,10147635.17
Chainlink,04/01/2024,LINK,14.148,14.777,13.975,14.526,4365827.16
Chainlink,05/01/2024,LINK,14.53,14.655,13.705,14.091,6076419.59
Chainlink,06/01/2024,LINK,14.092,14.098,13.18,13.436,3565461.87
Chainlink,07/01/2024,LINK,13.435,13.741,13,13.151,3045099.87
Chainlink,08/01/2024,LINK,13.155,14.402,12.527,14.139,6343630.56
Chainlink,09/01/2024,LINK,14.143,14.25,13.242,13.716,6089402.93
Chainlink,10/01/2024,LINK,13.716,15.363,13.563,15.072,6108662.9
Chainlink,11/01/2024,LINK,15.073,15.695,14.597,15.022,5971021.52
Chainlink,12/01/2024,LINK,15.021,15.304,13.59,14.151,5199803.58
Chainlink,13/01/2024,LINK,14.155,14.43,13.788,14.345,2403223.09
Chainlink,14/01/2024,LINK,14.345,15.434,14.267,14.755,6981289.71
Chainlink,15/01/2024,LINK,14.755,16.018,14.75,15.185,7120605.92
Chainlink,16/01/2024,LINK,15.185,15.365,14.739,15.271,3995089.65
Chainlink,17/01/2024,LINK,15.267,16.395,15.267,15.761,8906227.12
Chainlink,18/01/2024,LINK,15.761,15.773,14.189,14.658,6730412.48
Chainlink,19/01/2024,LINK,14.658,16.415,14.461,16.118,9958120.37
Chainlink,20/01/2024,LINK,16.118,16.61,15.624,15.781,8343648.47
Chainlink,21/01/2024,LINK,15.781,15.912,15.365,15.396,3466755.98
Chainlink,22/01/2024,LINK,15.393,15.974,14.507,14.598,8999991.39
Chainlink,23/01/2024,LINK,14.597,14.886,13.561,14.3,7634724.2
Chainlink,24/01/2024,LINK,14.298,14.442,13.911,14.243,4902671.9
Chainlink,25/01/2024,LINK,14.242,14.261,13.506,13.744,3983863.76
Chainlink,26/01/2024,LINK,13.744,14.3,13.637,14.187,4124078.3
Chainlink,27/01/2024,LINK,14.188,14.4,14.091,14.345,2101656.52
Chainlink,28/01/2024,LINK,14.341,14.7,14.201,14.48,3924457.9
Chainlink,29/01/2024,LINK,14.479,15.081,14.265,15.004,5591006.51
Chainlink,30/01/2024,LINK,15.004,15.805,14.895,15.475,6613663.41
Chainlink,31/01/2024,LINK,15.474,16.06,15.083,15.429,9675848.46
Chainlink,01/02/2024,LINK,15.427,17.382,15.147,17.19,15982416.79
Chainlink,02/02/2024,LINK,17.192,18.88,17.132,17.828,18593885.47
Chainlink,03/02/2024,LINK,17.827,18.148,17.502,17.658,7618053.39
Chainlink,04/02/2024,LINK,17.661,18.711,17.532,18.153,7542592.91
Chainlink,05/02/2024,LINK,18.154,19.794,17.806,19.164,11701737.55
Chainlink,06/02/2024,LINK,19.163,19.333,18.21,18.287,7718020.78
Chainlink,07/02/2024,LINK,18.287,19.077,18.021,18.817,6288753.44
Chainlink,08/02/2024,LINK,18.818,19.271,17.969,18.212,6386966.04
Chainlink,09/02/2024,LINK,18.209,18.625,17.973,18.47,5692887.07
Chainlink,10/02/2024,LINK,18.47,19.17,17.986,19.084,4237108.87
Chainlink,11/02/2024,LINK,19.083,20.676,18.829,20.146,8729373.41
Chainlink,12/02/2024,LINK,20.147,20.856,19.751,20.465,9061699.87
