Name,Date,Symbol,Open,High,Low,Close,Volume SOL
Solana,16/05/2022,SOL,58.83,58.83,51.89,53.79,5418221.63
Solana,17/05/2022,SOL,53.8,58.22,53.04,57.02,4346066.59
Solana,18/05/2022,SOL,57.01,57.85,49.38,49.93,4470848.03
Solana,19/05/2022,SOL,49.93,54.09,48.2,52.2,4794335.94
Solana,20/05/2022,SOL,52.2,53.62,47.81,49.43,4811635.67
Solana,21/05/2022,SOL,49.42,51.21,48.43,50.31,1969104.94
Solana,22/05/2022,SOL,50.3,53.2,49.69,52.48,2723718.45
Solana,23/05/2022,SOL,52.48,54.68,48.61,49.17,4201654.88
Solana,24/05/2022,SOL,49.17,50.85,47.1,49.67,3645448.65
Solana,25/05/2022,SOL,49.67,50.55,47.57,47.98,3294918.76
Solana,26/05/2022,SOL,47.97,48.66,41.69,43.44,7025986.74
Solana,27/05/2022,SOL,43.44,43.95,39.93,41.17,7547814.8
Solana,28/05/2022,SOL,41.18,45.08,40.33,44.25,4317517.06
Solana,29/05/2022,SOL,44.24,45.67,41.79,44.98,4628871.1
Solana,30/05/2022,SOL,44.98,48.39,44.27,47.22,5476313.14
Solana,31/05/2022,SOL,47.22,48.24,44.56,45.77,4479536.73
Solana,01/06/2022,SOL,45.78,46.12,39.51,40.11,4778696.94
Solana,02/06/2022,SOL,40.11,41.65,38.13,40.85,5153870.27
Solana,03/06/2022,SOL,40.86,41.54,37.63,38.28,4437324.64
Solana,04/06/2022,SOL,38.28,39.5,35.71,39,3736176.79
Solana,05/06/2022,SOL,39.02,40.22,37.85,38.52,3618511.38
Solana,06/06/2022,SOL,38.53,44.87,38.33,42.39,6823258.3
Solana,07/06/2022,SOL,42.39,42.8,37.12,39.31,7677286.83
Solana,08/06/2022,SOL,39.32,40.96,38.28,38.83,3988154.3
Solana,09/06/2022,SOL,38.83,41.97,38.44,39.96,4587327.75
Solana,10/06/2022,SOL,39.96,40.9,36.8,37.17,4364643.34
Solana,11/06/2022,SOL,37.17,37.93,33.17,33.93,4638154.317
Solana,12/06/2022,SOL,33.94,34.5,30.56,30.61,6810748.104
Solana,13/06/2022,SOL,30.6,31.11,26.05,28.6,13336972.47
Solana,14/06/2022,SOL,28.59,32.32,25.86,29.59,11437619.27
Solana,15/06/2022,SOL,29.59,34.86,26.79,34.76,12673444.09
Solana,16/06/2022,SOL,34.75,36,29.52,30.12,10418712.66
Solana,17/06/2022,SOL,30.12,32.19,29.26,30.71,6274370.5
Solana,18/06/2022,SOL,30.72,32.06,27.15,32.02,9330644.34
Solana,19/06/2022,SOL,32.01,35.4,28.68,34.19,9253122.78
Solana,20/06/2022,SOL,34.19,36.9,31.73,35.24,8218146.8
Solana,21/06/2022,SOL,35.25,39.19,34.2,36.42,7429098.76
Solana,22/06/2022,SOL,36.42,36.87,33.65,34.12,6494707.01
Solana,23/06/2022,SOL,34.13,38.65,33.91,38.15,7002610.45
Solana,24/06/2022,SOL,38.15,42.92,37.67,41.91,6583046.23
Solana,25/06/2022,SOL,41.91,42.64,39.73,42.22,4294211.07
Solana,26/06/2022,SOL,42.22,42.49,39.14,39.39,4024143.84
Solana,27/06/2022,SOL,39.39,41.25,37.9,38.52,4172937.4
Solana,28/06/2022,SOL,38.5,39.9,35.02,35.35,5581335.85
Solana,29/06/2022,SOL,35.34,36.12,33.1,34.05,5755278.44
Solana,30/06/2022,SOL,34.06,34.2,30.92,33.76,5337105.46
Solana,01/07/2022,SOL,33.76,35.4,31.82,32.84,6155756.76
Solana,02/07/2022,SOL,32.85,34.14,31.87,33.36,2740500.19
Solana,03/07/2022,SOL,33.36,33.77,32.14,33.39,2394572.39
Solana,04/07/2022,SOL,33.4,36.94,32.45,36.71,4064615.13
Solana,05/07/2022,SOL,36.71,36.99,33.03,35.4,6098472.04
Solana,06/07/2022,SOL,35.41,37.65,34.8,37.04,5298552.9
Solana,07/07/2022,SOL,37.04,39.29,36.39,38.46,4091777.28
Solana,08/07/2022,SOL,38.46,39.72,36.46,38.12,5277992.76
Solana,09/07/2022,SOL,38.12,38.95,37.77,38.06,2088073.86
Solana,10/07/2022,SOL,38.06,38.14,36.26,36.71,2181587.6
Solana,11/07/2022,SOL,36.71,36.73,33.24,33.42,2927967.37
Solana,12/07/2022,SOL,33.42,34.61,32.6,32.68,3202970.4
Solana,13/07/2022,SOL,32.69,35.08,31.82,34.94,4798032.13
Solana,14/07/2022,SOL,34.94,37.31,33.58,37.15,5214767.02
Solana,15/07/2022,SOL,37.14,39.1,36.49,37.36,4440629.04
Solana,16/07/2022,SOL,37.36,40.41,36.35,39.58,3945225.2
Solana,17/07/2022,SOL,39.59,41.09,38.29,38.62,3795951.41
Solana,18/07/2022,SOL,38.61,44.07,38.55,43.52,6300282.95
Solana,19/07/2022,SOL,43.52,47.36,42.54,44.87,7876651.82
Solana,20/07/2022,SOL,44.87,46.3,41.24,42.04,6380441.74
Solana,21/07/2022,SOL,42.03,44.24,39.64,43.11,6134099.29
Solana,22/07/2022,SOL,43.1,44.33,40.03,40.54,4495729.55
Solana,23/07/2022,SOL,40.54,41.91,38.6,39.97,3421971.49
Solana,24/07/2022,SOL,39.97,42.1,39.47,40.93,3327219.47
Solana,25/07/2022,SOL,40.93,41.09,36.56,36.65,4237919.99
Solana,26/07/2022,SOL,36.66,36.84,34.67,36.25,4496178.57
Solana,27/07/2022,SOL,36.26,40.55,35.68,40.23,5860676.17
Solana,28/07/2022,SOL,40.23,44.15,39.03,42.91,6754342.15
Solana,29/07/2022,SOL,42.92,44.42,41.13,41.91,4949319.15
Solana,30/07/2022,SOL,41.92,46.65,41.41,43.84,5388479.3
Solana,31/07/2022,SOL,43.84,45.21,42.22,42.35,3287571.37
Solana,01/08/2022,SOL,42.34,43.26,40.57,41.65,3302835.44
Solana,02/08/2022,SOL,41.65,42.45,39.5,39.79,3598240.96
Solana,03/08/2022,SOL,39.78,40.99,37.43,38.54,8391441.54
Solana,04/08/2022,SOL,38.54,39.85,37.96,38.83,4151096.9
Solana,05/08/2022,SOL,38.83,41.33,38.71,40.55,3510687.91
Solana,06/08/2022,SOL,40.55,40.89,39.85,40.07,1600652
Solana,07/08/2022,SOL,40.07,41.57,39.21,40.6,1745897.7
Solana,08/08/2022,SOL,40.6,43.71,40.55,42.18,3823749.6
Solana,09/08/2022,SOL,42.17,42.76,39.73,40.33,2832475.74
Solana,10/08/2022,SOL,40.34,42.87,39.15,42.47,4467794.94
Solana,11/08/2022,SOL,42.47,45.32,42.34,42.77,5808859.44
Solana,12/08/2022,SOL,42.78,45.49,42.12,45.48,3376989.68
Solana,13/08/2022,SOL,45.49,48.38,45.27,46.6,4706648.94
Solana,14/08/2022,SOL,46.59,48.06,44.46,44.87,3476179.16
Solana,15/08/2022,SOL,44.86,47.24,42.75,43.72,4145114.74
Solana,16/08/2022,SOL,43.72,44.31,42.53,43.08,3604735.73
Solana,17/08/2022,SOL,43.08,44.75,40.18,40.54,4207333
Solana,18/08/2022,SOL,40.54,41.67,39.31,39.52,2839363.98
Solana,19/08/2022,SOL,39.51,39.59,35.25,35.81,6209609.03
Solana,20/08/2022,SOL,35.82,37.27,34.21,35.28,3873077.48
Solana,21/08/2022,SOL,35.28,37.09,34.51,36.47,3184917.72
Solana,22/08/2022,SOL,36.48,36.56,33.73,35.41,3740448.14
Solana,23/08/2022,SOL,35.42,36.11,34.24,35.68,2736678.36
Solana,24/08/2022,SOL,35.69,36.4,34.31,34.89,2588768.41
Solana,25/08/2022,SOL,34.9,36.49,34.87,35.27,2472099.5
Solana,26/08/2022,SOL,35.26,35.79,31.36,31.72,5268727.97
Solana,27/08/2022,SOL,31.72,32.25,30.86,31.53,3025394.15
Solana,28/08/2022,SOL,31.53,32.21,30.19,30.44,2245087.33
Solana,29/08/2022,SOL,30.43,32.64,30,32.42,3758900.71
Solana,30/08/2022,SOL,32.42,33.16,30.64,31.47,3466845.37
Solana,31/08/2022,SOL,31.47,32.95,31.18,31.5,2705795.29
Solana,01/09/2022,SOL,31.49,31.79,30.44,31.61,2304167.56
Solana,02/09/2022,SOL,31.61,32.38,30.76,31.23,2327194.21
Solana,03/09/2022,SOL,31.23,31.29,30.8,31.12,773414.2
Solana,04/09/2022,SOL,31.11,32.2,31.02,32.16,1302960.75
Solana,05/09/2022,SOL,32.17,32.5,31.15,32.18,1545295.72
Solana,06/09/2022,SOL,32.17,33.9,30.44,30.88,4663061.68
Solana,07/09/2022,SOL,30.88,32.94,30.31,32.69,2516005.51
Solana,08/09/2022,SOL,32.7,33.98,31.97,33.61,3062370.54
Solana,09/09/2022,SOL,33.62,35.96,33.59,34.67,3748304
Solana,10/09/2022,SOL,34.68,35.41,34.27,35.03,1977630.96
Solana,11/09/2022,SOL,35.04,36,34.04,34.99,1999936.19
Solana,12/09/2022,SOL,34.99,38.39,34.4,37.44,5186842.63
Solana,13/09/2022,SOL,37.44,39.01,32.93,33,6401715.44
Solana,14/09/2022,SOL,33,34.35,32.67,34.12,3170484.22
Solana,15/09/2022,SOL,34.12,34.84,32.42,33.07,3696318.23
Solana,16/09/2022,SOL,33.08,33.26,31.5,32.25,2180222.56
Solana,17/09/2022,SOL,32.25,33.89,32.23,33.68,1414903.11
Solana,18/09/2022,SOL,33.69,33.99,30.86,31.1,2299068.39
Solana,19/09/2022,SOL,31.1,33.08,30.5,32.62,3503472.34
Solana,20/09/2022,SOL,32.63,32.88,31.29,31.41,2558791.65
Solana,21/09/2022,SOL,31.42,33.48,30.01,30.65,4545539.08
Solana,22/09/2022,SOL,30.65,32.87,30.59,32.43,2975325.9
Solana,23/09/2022,SOL,32.43,33.98,31.2,33.66,3481076.73
Solana,24/09/2022,SOL,33.67,34.79,33.14,33.38,3102314.35
Solana,25/09/2022,SOL,33.39,34.05,31.87,32.34,1838509.33
Solana,26/09/2022,SOL,32.33,33.95,31.87,33.88,3284142.93
Solana,27/09/2022,SOL,33.89,35.41,32.08,32.69,4411114.63
Solana,28/09/2022,SOL,32.68,33.81,31.65,33.22,3091106.5
Solana,29/09/2022,SOL,33.23,34.42,32.65,33.93,2735381.21
Solana,30/09/2022,SOL,33.94,35.22,32.62,33.25,4264290.42
Solana,01/10/2022,SOL,33.25,33.25,32.34,32.44,1458835.24
Solana,02/10/2022,SOL,32.44,33,31.9,32.06,1472849.24
Solana,03/10/2022,SOL,32.06,33.27,31.73,32.89,1890470.2
Solana,04/10/2022,SOL,32.9,34.4,32.84,34.09,1949740.88
Solana,05/10/2022,SOL,34.1,34.37,33.18,34.04,1777550.81
Solana,06/10/2022,SOL,34.04,34.5,33.23,33.36,1799751.22
Solana,07/10/2022,SOL,33.35,33.76,32.43,32.98,1963117.82
Solana,08/10/2022,SOL,32.98,33.08,32.35,32.58,785559.59
Solana,09/10/2022,SOL,32.57,33.14,32.44,32.92,883235.74
Solana,10/10/2022,SOL,32.92,33.46,31.88,31.96,1554680.4
Solana,11/10/2022,SOL,31.95,31.96,30.42,30.8,1923666.97
Solana,12/10/2022,SOL,30.8,31.55,30.67,31.16,1048211.96
Solana,13/10/2022,SOL,31.15,31.21,27.87,30.49,4402648.71
Solana,14/10/2022,SOL,30.48,31.98,29.62,30,2384103.67
Solana,15/10/2022,SOL,30,30.2,29.42,29.59,1009243.59
Solana,16/10/2022,SOL,29.59,30.53,29.56,30.17,934949.4
Solana,17/10/2022,SOL,30.16,31.29,29.84,31.21,1694429.96
Solana,18/10/2022,SOL,31.22,31.48,29.73,30.15,1966281.14
Solana,19/10/2022,SOL,30.14,30.26,28.61,28.86,1713727.76
Solana,20/10/2022,SOL,28.86,29.47,27.98,28.01,2379315.87
Solana,21/10/2022,SOL,28.01,28.28,26.84,28.1,3208878.96
Solana,22/10/2022,SOL,28.1,28.22,27.48,28.01,1333382.63
Solana,23/10/2022,SOL,28.01,29.44,27.73,29.28,2150824
Solana,24/10/2022,SOL,29.28,29.5,28.16,28.3,2525864.52
Solana,25/10/2022,SOL,28.31,32.31,28.05,30.86,4389638.87
Solana,26/10/2022,SOL,30.87,32.17,30.63,31.29,3909684.74
Solana,27/10/2022,SOL,31.29,32.36,30.41,30.58,3608322.35
Solana,28/10/2022,SOL,30.6,32.54,30.11,32.07,3017472.57
Solana,29/10/2022,SOL,32.06,33.84,31.85,32.87,3316674.09
Solana,30/10/2022,SOL,32.87,33.54,31.93,32.94,1962511.76
Solana,31/10/2022,SOL,32.93,34.39,32.2,32.56,3082485.07
Solana,01/11/2022,SOL,32.57,33.39,32.15,32.2,2015730.52
Solana,02/11/2022,SOL,32.2,32.95,30.24,30.8,3423829.13
Solana,03/11/2022,SOL,30.81,32.25,30.61,30.85,2302866.46
Solana,04/11/2022,SOL,30.86,34.2,30.66,33.74,4106770.6
Solana,05/11/2022,SOL,33.73,38.79,33.66,36.9,7466083.52
Solana,06/11/2022,SOL,36.9,37.06,32.31,32.62,4722074.05
Solana,07/11/2022,SOL,32.61,33.13,28,29.62,9810937.64
Solana,08/11/2022,SOL,29.62,31.72,19.8,24.38,28156844.02
Solana,09/11/2022,SOL,24.38,24.38,12.37,14.08,34965021.08
Solana,10/11/2022,SOL,14.08,18.87,13.14,17.66,31278279.25
Solana,11/11/2022,SOL,17.65,18.31,15.1,16.45,16952323.15
Solana,12/11/2022,SOL,16.46,16.53,14.47,14.58,6958266.14
Solana,13/11/2022,SOL,14.58,14.74,13.02,13.18,7632404.82
Solana,14/11/2022,SOL,13.18,15.01,12.07,14,12412181.95
Solana,15/11/2022,SOL,14,15.1,13.82,14.32,7666656.34
Solana,16/11/2022,SOL,14.32,14.64,13.64,14.27,4117412.48
Solana,17/11/2022,SOL,14.27,14.5,12.93,13.65,6589277.99
Solana,18/11/2022,SOL,13.65,13.89,13,13.27,2949495.18
Solana,19/11/2022,SOL,13.28,13.28,12.58,12.84,2920148.22
Solana,20/11/2022,SOL,12.84,13.58,12.1,12.27,4790066.03
Solana,21/11/2022,SOL,12.26,12.29,11.27,11.83,4921177.259
Solana,22/11/2022,SOL,11.83,12.5,10.94,12.44,5495351.55
Solana,23/11/2022,SOL,12.43,14.5,12.4,14.36,7872882.42
Solana,24/11/2022,SOL,14.36,14.96,13.84,14.59,4725295.69
Solana,25/11/2022,SOL,14.6,14.61,13.91,14.03,2819515.28
Solana,26/11/2022,SOL,14.03,14.98,13.97,14.17,2911827.78
Solana,27/11/2022,SOL,14.17,14.45,14.05,14.12,2063327.08
Solana,28/11/2022,SOL,14.11,14.17,12.78,13.32,4718682.44
Solana,29/11/2022,SOL,13.33,13.96,13.14,13.34,2605636.41
Solana,30/11/2022,SOL,13.35,14.32,13.21,14.16,3599962.88
Solana,01/12/2022,SOL,14.17,14.19,13.4,13.51,2567835.92
Solana,02/12/2022,SOL,13.51,13.84,13.33,13.71,2865008.71
Solana,03/12/2022,SOL,13.71,13.77,13.2,13.29,1958859.38
Solana,04/12/2022,SOL,13.29,13.75,13.27,13.71,1778118.75
Solana,05/12/2022,SOL,13.71,14.17,13.58,13.82,3962489.89
Solana,06/12/2022,SOL,13.82,14.38,13.81,14.3,3280084.71
Solana,07/12/2022,SOL,14.3,14.34,13.39,13.49,2647330.66
Solana,08/12/2022,SOL,13.49,13.77,13.27,13.69,2218371.02
Solana,09/12/2022,SOL,13.69,14.02,13.51,13.59,2597941.96
Solana,10/12/2022,SOL,13.58,13.73,13.54,13.58,950118.11
Solana,11/12/2022,SOL,13.58,13.8,13.39,13.42,1210234.56
Solana,12/12/2022,SOL,13.42,13.5,12.82,13.31,2644017.08
Solana,13/12/2022,SOL,13.31,14.15,12.76,13.89,3963954.49
Solana,14/12/2022,SOL,13.9,14.96,13.81,14.12,5084591.13
Solana,15/12/2022,SOL,14.12,14.52,13.86,14.04,2711381.25
Solana,16/12/2022,SOL,14.05,14.17,12,12.25,4522833.23
Solana,17/12/2022,SOL,12.25,12.6,11.92,12.51,2465880.45
Solana,18/12/2022,SOL,12.5,12.6,12.25,12.38,1358593.49
Solana,19/12/2022,SOL,12.38,12.59,11.66,11.94,2385052.59
Solana,20/12/2022,SOL,11.94,12.49,11.84,12.26,1699256.37
Solana,21/12/2022,SOL,12.26,12.29,11.9,12.14,1549774.66
Solana,22/12/2022,SOL,12.14,12.19,11.67,11.82,1805407.09
Solana,23/12/2022,SOL,11.81,12.11,11.72,11.78,1647382.32
Solana,24/12/2022,SOL,11.79,11.79,11.07,11.45,2286878.14
Solana,25/12/2022,SOL,11.45,11.56,11.24,11.38,916417.64
Solana,26/12/2022,SOL,11.39,11.49,11.06,11.32,1613225.82
Solana,27/12/2022,SOL,11.33,11.44,10.71,11.09,3052197.59
Solana,28/12/2022,SOL,11.1,11.12,9.39,9.76,7362205.181
Solana,29/12/2022,SOL,9.76,10.89,8,9.64,12093989.53
Solana,30/12/2022,SOL,9.64,10.26,9,9.9,12587079.51
Solana,31/12/2022,SOL,9.91,10.2,9.66,9.97,3621434.65
Solana,01/01/2023,SOL,9.97,10.09,9.69,9.99,2287512.63
Solana,02/01/2023,SOL,9.99,12,9.81,11.28,7628264.93
Solana,03/01/2023,SOL,11.28,13.91,11,13.37,14986491.36
Solana,04/01/2023,SOL,13.37,14.24,12.83,13.43,12612735.49
Solana,05/01/2023,SOL,13.43,13.89,12.95,13.43,5834353.76
Solana,06/01/2023,SOL,13.43,13.6,12.69,13.5,5404648.48
Solana,07/01/2023,SOL,13.51,13.51,13.01,13.1,1904950.91
Solana,08/01/2023,SOL,13.1,14.89,12.85,14.45,6295596.12
Solana,09/01/2023,SOL,14.46,17.5,14.28,16.25,19481959.57
Solana,10/01/2023,SOL,16.25,16.73,15.57,16.2,8489417.77
Solana,11/01/2023,SOL,16.2,16.67,15.28,16.36,6661616.67
Solana,12/01/2023,SOL,16.37,17,15.54,16.59,9608670.96
Solana,13/01/2023,SOL,16.59,18.65,16.29,18.29,10929884.4
Solana,14/01/2023,SOL,18.29,24.75,18.2,24.24,25997232.06
Solana,15/01/2023,SOL,24.23,25,21.98,22.89,11258028.55
Solana,16/01/2023,SOL,22.9,25,22.3,23.58,10043368.28
Solana,17/01/2023,SOL,23.58,23.95,22.7,22.86,6056942.68
Solana,18/01/2023,SOL,22.86,23.65,20.34,20.79,11341710.32
Solana,19/01/2023,SOL,20.78,21.88,20.41,21.4,6113345.07
Solana,20/01/2023,SOL,21.4,25.82,20.93,25.51,9652433.39
Solana,21/01/2023,SOL,25.51,26.6,24.24,24.57,12782858.69
Solana,22/01/2023,SOL,24.56,25.45,23.5,24.21,6496779.26
Solana,23/01/2023,SOL,24.21,24.93,23.7,24.33,6100483.98
Solana,24/01/2023,SOL,24.32,25.24,22.25,22.78,6121565.88
Solana,25/01/2023,SOL,22.77,25.43,22.24,24.52,8332368.29
Solana,26/01/2023,SOL,24.53,25.23,23.73,24.33,5450404.1
Solana,27/01/2023,SOL,24.33,24.96,23.27,24.43,4729055.76
Solana,28/01/2023,SOL,24.43,25.24,23.7,24,3377884.1
Solana,29/01/2023,SOL,24,26.8,23.73,26.07,7785906.2
Solana,30/01/2023,SOL,26.07,26.31,23.11,23.96,7532450.12
Solana,31/01/2023,SOL,23.97,24.47,23.49,23.92,4062387.09
Solana,01/02/2023,SOL,23.93,25.22,22.48,25,7304888.31
Solana,02/02/2023,SOL,25,26.15,24.05,24.32,7246590.58
Solana,03/02/2023,SOL,24.32,25.07,24.01,24.69,4759274.31
Solana,04/02/2023,SOL,24.69,24.95,24.17,24.34,2034159.41
Solana,05/02/2023,SOL,24.34,24.46,23.02,23.47,4822304.59
Solana,06/02/2023,SOL,23.46,23.72,22.45,22.66,3592829.38
Solana,07/02/2023,SOL,22.65,23.96,22.54,23.82,4900023.85
Solana,08/02/2023,SOL,23.82,24.24,22.8,23.22,3970029.14
Solana,09/02/2023,SOL,23.21,23.35,20,20.48,6398790.64
Solana,10/02/2023,SOL,20.48,21.2,19.68,20.11,5523024.53
Solana,11/02/2023,SOL,20.1,20.92,20.1,20.81,1859852.98
Solana,12/02/2023,SOL,20.81,22.59,20.62,21.49,4625241.81
Solana,13/02/2023,SOL,21.49,21.61,19.73,20.77,6685330.04
Solana,14/02/2023,SOL,20.77,22.37,20.66,21.84,7639521.83
Solana,15/02/2023,SOL,21.84,23.99,21.45,23.86,5587903.97
Solana,16/02/2023,SOL,23.86,24.2,22.2,22.24,6832612.63
Solana,17/02/2023,SOL,22.24,23.54,21.99,23.14,4539817.75
Solana,18/02/2023,SOL,23.14,23.94,22.92,23.45,2647511
Solana,19/02/2023,SOL,23.46,25.64,23.2,24.84,8316165.25
Solana,20/02/2023,SOL,24.83,27.12,24.11,26.26,10266239.07
Solana,21/02/2023,SOL,26.26,26.61,24.5,24.98,6724448.02
Solana,22/02/2023,SOL,24.98,25.24,23.21,24.16,7174305.66
Solana,23/02/2023,SOL,24.16,24.69,23.6,23.91,4390966.09
Solana,24/02/2023,SOL,23.91,24.13,22.46,23.07,4868888.31
Solana,25/02/2023,SOL,23.07,23.33,21.41,22.37,4541250.05
Solana,26/02/2023,SOL,22.37,23.53,22.21,23.25,2817875.05
Solana,27/02/2023,SOL,23.25,23.41,22.32,22.68,3670697.58
Solana,28/02/2023,SOL,22.68,22.75,21.75,21.89,2291715.21
Solana,01/03/2023,SOL,21.88,22.91,21.65,22.51,2445602.61
Solana,02/03/2023,SOL,22.5,22.65,21.67,22,2231193.36
Solana,03/03/2023,SOL,22,22.02,20.34,21.42,3635280.89
Solana,04/03/2023,SOL,21.42,21.62,20.2,20.98,1754082.61
Solana,05/03/2023,SOL,20.98,21.72,20.84,20.97,1733301.96
Solana,06/03/2023,SOL,20.98,21.19,20.47,20.63,2216419.88
Solana,07/03/2023,SOL,20.62,20.95,19.71,20.25,3104831.99
Solana,08/03/2023,SOL,20.25,20.39,18.1,18.41,5826803.53
Solana,09/03/2023,SOL,18.41,18.78,16.69,17.33,7832548.96
Solana,10/03/2023,SOL,17.34,18.36,16,18.17,9520202.65
Solana,11/03/2023,SOL,18.17,18.89,16.94,18.07,6593106.41
Solana,12/03/2023,SOL,18.07,20.53,17.71,20.2,6555846.63
Solana,13/03/2023,SOL,20.19,21.47,18.87,20.4,10652102.31
Solana,14/03/2023,SOL,20.4,22.12,19.75,20.86,9812864.39
Solana,15/03/2023,SOL,20.86,21.46,18.7,19.24,7661168.72
Solana,16/03/2023,SOL,19.25,19.9,18.88,19.67,4381882.68
Solana,17/03/2023,SOL,19.67,21.69,19.42,21.6,5853746.15
Solana,18/03/2023,SOL,21.6,22.94,21.05,21.2,7417972.25
Solana,19/03/2023,SOL,21.2,22.43,21.19,21.86,4290990.03
Solana,20/03/2023,SOL,21.86,23.91,21.35,22.13,10056429.13
Solana,21/03/2023,SOL,22.13,23.33,21.51,22.53,6547867.38
Solana,22/03/2023,SOL,22.52,23.09,20.93,21.42,8602292.98
Solana,23/03/2023,SOL,21.41,22.95,21.08,22.16,5049411.36
Solana,24/03/2023,SOL,22.16,22.27,20.26,20.66,4995998.21
Solana,25/03/2023,SOL,20.66,20.98,20.09,20.41,2338133.56
Solana,26/03/2023,SOL,20.4,21.14,20.29,20.94,1848599.09
Solana,27/03/2023,SOL,20.94,20.99,19.33,19.91,3556384.38
Solana,28/03/2023,SOL,19.91,20.88,19.6,20.45,3316462.41
Solana,29/03/2023,SOL,20.45,21.56,20.43,21.1,3377523.28
Solana,30/03/2023,SOL,21.1,21.67,20.16,20.55,4349577.78
